quality_ok,snapshot_at,observed_at,org,program_count,programs,city,state,status,http_status,error,missing_metrics,source_url,totalRegisteredCameras,totalIntegratedCameras,totalOwnedCameras,totalSharedCameras,totalMaxCameras,subscribedCameras
True,2026-09-15T23:17:26Z,2026-09-15T23:20:19Z,lincolnbrookhaven,1,Connect Brookhaven and Lincoln County,Brookhaven and Lincoln County,MS,ok,200,,,https://api.fususone.com/api/public/organizations/lincolnbrookhaven/stats/,124,181,181,0,10000,179
True,2026-09-15T23:17:26Z,2026-09-15T23:20:20Z,littlerockpd,1,Connect Little Rock,Little Rock,AR,ok,200,,,https://api.fususone.com/api/public/organizations/littlerockpd/stats/,2859,2567,1797,542,1500,1904
True,2026-09-15T23:17:26Z,2026-09-15T23:20:21Z,losgatospdca,1,Community Protecht,Los Gatos,CA,ok,200,,,https://api.fususone.com/api/public/organizations/losgatospdca/stats/,0,38,38,0,0,33
True,2026-09-15T23:17:26Z,2026-09-15T23:20:22Z,louisvillemetro,1,Connect Louisville,Louisville,KY,ok,200,,,https://api.fususone.com/api/public/organizations/louisvillemetro/stats/,1021,1733,1490,240,1500,1446
True,2026-09-15T23:17:26Z,2026-09-15T23:20:23Z,lynchburgpd,1,Hill City Connect,Lynchburg,VA,ok,200,,,https://api.fususone.com/api/public/organizations/lynchburgpd/stats/,1388,716,716,0,1500,708
True,2026-09-15T23:17:26Z,2026-09-15T23:20:24Z,madisonthecity,1,Connect Madison,Madison,MS,ok,200,,,https://api.fususone.com/api/public/organizations/madisonthecity/stats/,33,170,85,0,1500,62
True,2026-09-15T23:17:26Z,2026-09-15T23:20:25Z,manassaspdva,1,Connect Manassas City,Manassas City,VA,ok,200,,,https://api.fususone.com/api/public/organizations/manassaspdva/stats/,0,451,48,403,0,48
True,2026-09-15T23:17:26Z,2026-09-15T23:20:26Z,manhattanbeach,1,Connect Manhattan Beach,Manhattan Beach,CA,ok,200,,,https://api.fususone.com/api/public/organizations/manhattanbeach/stats/,7,2881,167,2714,10000,164
True,2026-09-15T23:17:26Z,2026-09-15T23:20:27Z,manheimtwp,1,Connect Manheim Township,Manheim Township,PA,ok,200,,,https://api.fususone.com/api/public/organizations/manheimtwp/stats/,0,30,30,0,0,27
True,2026-09-15T23:17:26Z,2026-09-15T23:20:28Z,martincountyso,2,Connect Martin County,Martin County,FL,ok,200,,,https://api.fususone.com/api/public/organizations/martincountyso/stats/,1143,6030,585,5179,1500,504
True,2026-09-15T23:17:26Z,2026-09-15T23:20:29Z,mcpdmd,1,MoCoConnect,Montgomery County,MD,ok,200,,,https://api.fususone.com/api/public/organizations/mcpdmd/stats/,2252,1999,1200,595,10000,1150
True,2026-09-15T23:17:26Z,2026-09-15T23:20:30Z,mcso-tn,1,Connect Madison County,Madison County,TN,ok,200,,,https://api.fususone.com/api/public/organizations/mcso-tn/stats/,0,621,365,0,150,365
True,2026-09-15T23:17:26Z,2026-09-15T23:20:31Z,melroseparkpdil,1,Connect Melrose Park,Melrose Park,IL,ok,200,,,https://api.fususone.com/api/public/organizations/melroseparkpdil/stats/,32,231,196,35,0,192
True,2026-09-15T23:17:26Z,2026-09-15T23:20:32Z,memphispd,1,Connect Memphis,Memphis,TN,ok,200,,,https://api.fususone.com/api/public/organizations/memphispd/stats/,14121,3079,2256,665,2750,2112
True,2026-09-15T23:17:26Z,2026-09-15T23:20:33Z,mercedpdca,1,Merced Community Camera Program,Merced,CA,ok,200,,,https://api.fususone.com/api/public/organizations/mercedpdca/stats/,423,105,105,0,0,105
True,2026-09-15T23:17:26Z,2026-09-15T23:20:34Z,meridianpdms,1,Connect Meridian,Meridian,MS,ok,200,,,https://api.fususone.com/api/public/organizations/meridianpdms/stats/,0,303,303,0,10000,303
True,2026-09-15T23:17:26Z,2026-09-15T23:20:35Z,miamibeachpdfl,1,Connect Miami Beach,Miami Beach,FL,ok,200,,,https://api.fususone.com/api/public/organizations/miamibeachpdfl/stats/,0,525,525,0,0,480
True,2026-09-15T23:17:26Z,2026-09-15T23:20:36Z,miamidadepd,1,Connect Miami-Dade,Miami-Dade,FL,ok,200,,,https://api.fususone.com/api/public/organizations/miamidadepd/stats/,1249,1799,767,299,5000,694
True,2026-09-15T23:17:26Z,2026-09-15T23:20:37Z,milwaukeepd,1,Community Connect Milwaukee,Milwaukee,WI,ok,200,,,https://api.fususone.com/api/public/organizations/milwaukeepd/stats/,1552,1225,1014,211,1500,985
True,2026-09-15T23:17:26Z,2026-09-15T23:20:38Z,minnetonkapdmn,1,Keep Minnetonka Safe,Minnetonka,MN,ok,200,,,https://api.fususone.com/api/public/organizations/minnetonkapdmn/stats/,692,1895,660,1235,1500,644
True,2026-09-15T23:17:26Z,2026-09-15T23:20:39Z,missoulapdmt,1,Connect Missoula,Missoula,MT,ok,200,,,https://api.fususone.com/api/public/organizations/missoulapdmt/stats/,99,25,25,0,0,25
True,2026-09-15T23:17:26Z,2026-09-15T23:20:40Z,mobilepdal,1,Connect Mobile,Mobile,AL,ok,200,,,https://api.fususone.com/api/public/organizations/mobilepdal/stats/,0,259,259,0,0,259
True,2026-09-15T23:17:26Z,2026-09-15T23:20:41Z,modestopd,1,Connect Modesto,Modesto,CA,ok,200,,,https://api.fususone.com/api/public/organizations/modestopd/stats/,89,424,408,16,1500,392
True,2026-09-15T23:17:26Z,2026-09-15T23:20:42Z,monmouthcounty,1,Connect Monmouth County,Monmouth County,NJ,ok,200,,,https://api.fususone.com/api/public/organizations/monmouthcounty/stats/,53,1810,1058,0,1500,1020
True,2026-09-15T23:17:26Z,2026-09-15T23:20:43Z,monroecoso,1,Connect Monroe County,Monroe County,NY,ok,200,,,https://api.fususone.com/api/public/organizations/monroecoso/stats/,181,783,783,0,10000,716
True,2026-09-15T23:17:26Z,2026-09-15T23:20:44Z,montgomerypd-al,1,STAR Watch Program,Montgomery,AL,ok,200,,,https://api.fususone.com/api/public/organizations/montgomerypd-al/stats/,2915,960,263,631,1500,261
True,2026-09-15T23:17:26Z,2026-09-15T23:20:45Z,montgomeryso-al,1,Connect Montgomery County,Montgomery County,AL,ok,200,,,https://api.fususone.com/api/public/organizations/montgomeryso-al/stats/,23,295,86,0,402,86
True,2026-09-15T23:17:26Z,2026-09-15T23:20:46Z,montrosepdco,1,Connect Montrose,Montrose,CO,ok,200,,,https://api.fususone.com/api/public/organizations/montrosepdco/stats/,0,169,169,0,0,169
True,2026-09-15T23:17:26Z,2026-09-15T23:20:47Z,mooresvillepd,1,Connect Mooresville,Mooresville,NC,ok,200,,,https://api.fususone.com/api/public/organizations/mooresvillepd/stats/,0,267,267,0,1500,267
True,2026-09-15T23:17:26Z,2026-09-15T23:20:48Z,mpls,1,Connect Minneapolis,Minneapolis,MN,ok,200,,,https://api.fususone.com/api/public/organizations/mpls/stats/,2644,2740,763,1429,1500,757
True,2026-09-15T23:17:26Z,2026-09-15T23:20:49Z,munsterpdin,1,Connect Munster,Munster,IN,ok,200,,,https://api.fususone.com/api/public/organizations/munsterpdin/stats/,109,274,98,0,150,98
True,2026-09-15T23:17:26Z,2026-09-15T23:20:50Z,newbrunswickpdnj,1,Connect New Brunswick,New Brunswick,NJ,ok,200,,,https://api.fususone.com/api/public/organizations/newbrunswickpdnj/stats/,0,127,127,0,0,127
True,2026-09-15T23:17:26Z,2026-09-15T23:20:51Z,newcastlede,1,Connect New Castle County,New Castle County,DE,ok,200,,,https://api.fususone.com/api/public/organizations/newcastlede/stats/,21,165,157,8,0,88
True,2026-09-15T23:17:26Z,2026-09-15T23:20:52Z,newhavenct,1,Connect New Haven,New Haven,CT,ok,200,,,https://api.fususone.com/api/public/organizations/newhavenct/stats/,193,699,699,0,1500,699
True,2026-09-15T23:17:26Z,2026-09-15T23:20:53Z,newlondonpdct,1,Connect New London,New London,CT,ok,200,,,https://api.fususone.com/api/public/organizations/newlondonpdct/stats/,0,5,5,0,0,3
True,2026-09-15T23:17:26Z,2026-09-15T23:20:54Z,newportbeachpdca,1,Connect Newport Beach,Newport Beach,CA,ok,200,,,https://api.fususone.com/api/public/organizations/newportbeachpdca/stats/,397,234,175,59,1,134
True,2026-09-15T23:17:26Z,2026-09-15T23:20:55Z,newportnewspd,1,Connect Newport News,Newport News,VA,ok,200,,,https://api.fususone.com/api/public/organizations/newportnewspd/stats/,1414,2293,892,1385,1500,884
True,2026-09-15T23:17:26Z,2026-09-15T23:20:56Z,newtonsheriff,1,Connect Newton County,Newton County,GA,ok,200,,,https://api.fususone.com/api/public/organizations/newtonsheriff/stats/,342,3518,523,52,150,520
True,2026-09-15T23:17:26Z,2026-09-15T23:20:57Z,norfolkpd,1,Connect Norfolk,Norfolk,VA,ok,200,,,https://api.fususone.com/api/public/organizations/norfolkpd/stats/,435,3644,2023,1385,4500,1921
True,2026-09-15T23:17:26Z,2026-09-15T23:20:58Z,northcharlestonpd,1,Connect North Charleston,North Charleston,SC,ok,200,,,https://api.fususone.com/api/public/organizations/northcharlestonpd/stats/,1365,570,291,71,10000,283
True,2026-09-15T23:17:26Z,2026-09-15T23:20:59Z,northlittlerock,1,Connect North Little Rock,North Little Rock,AR,ok,200,,,https://api.fususone.com/api/public/organizations/northlittlerock/stats/,408,994,730,61,1500,730
True,2026-09-15T23:17:26Z,2026-09-15T23:21:00Z,northport,1,Connect North Port,North Port,FL,ok,200,,,https://api.fususone.com/api/public/organizations/northport/stats/,149,891,244,543,150,200
True,2026-09-15T23:17:26Z,2026-09-15T23:21:01Z,novatopdca,1,Connect Novato,Novato,CA,ok,200,,,https://api.fususone.com/api/public/organizations/novatopdca/stats/,667,42,42,0,0,42
True,2026-09-15T23:17:26Z,2026-09-15T23:21:02Z,nypd,1,Connect NYPD,New York City,NY,ok,200,,,https://api.fususone.com/api/public/organizations/nypd/stats/,5511,2150,2150,0,32767,2080
True,2026-09-15T23:17:26Z,2026-09-15T23:21:03Z,oakbrookpd,1,Connect Oak Brook,Oak Brook,IL,ok,200,,,https://api.fususone.com/api/public/organizations/oakbrookpd/stats/,166,399,359,40,1500,359
True,2026-09-15T23:17:26Z,2026-09-15T23:21:04Z,oakdaleca,1,Connect Oakdale,Oakdale,CA,ok,200,,,https://api.fususone.com/api/public/organizations/oakdaleca/stats/,17,259,246,13,500,244
True,2026-09-15T23:17:26Z,2026-09-15T23:21:05Z,oaklawn,1,Connect Oak Lawn,Oak Lawn,IL,ok,200,,,https://api.fususone.com/api/public/organizations/oaklawn/stats/,1424,2203,953,1157,1500,789
True,2026-09-15T23:17:26Z,2026-09-15T23:21:06Z,obterracepd,1,Connect Oakbrook Terrace,Oakbrook Terrace,IL,ok,200,,,https://api.fususone.com/api/public/organizations/obterracepd/stats/,163,312,0,6,500,0
True,2026-09-15T23:17:26Z,2026-09-15T23:21:07Z,oceansidepdca,1,Connect Oceanside,Oceanside,CA,ok,200,,,https://api.fususone.com/api/public/organizations/oceansidepdca/stats/,323,257,150,107,0,150
True,2026-09-15T23:17:26Z,2026-09-15T23:21:08Z,ocsdca,1,Connect Orange County,Orange County,CA,ok,200,,,https://api.fususone.com/api/public/organizations/ocsdca/stats/,2811,2860,1328,1511,5000,1183
True,2026-09-15T23:17:26Z,2026-09-15T23:21:09Z,okaloosacounty,1,Connect Okaloosa County,Okaloosa County,FL,ok,200,,,https://api.fususone.com/api/public/organizations/okaloosacounty/stats/,781,516,186,262,1500,156
True,2026-09-15T23:17:26Z,2026-09-15T23:21:10Z,okcpd,1,Connect Oklahoma City,Oklahoma City,OK,ok,200,,,https://api.fususone.com/api/public/organizations/okcpd/stats/,1730,6736,5897,839,1500,1905
True,2026-09-15T23:17:26Z,2026-09-15T23:21:11Z,ontariopolice,1,Connect Ontario,Ontario,CA,ok,200,,,https://api.fususone.com/api/public/organizations/ontariopolice/stats/,319,2069,1324,745,1500,1259
True,2026-09-15T23:17:26Z,2026-09-15T23:21:12Z,orangecofl,1,Connect Orange County,Orange County,FL,ok,200,,,https://api.fususone.com/api/public/organizations/orangecofl/stats/,2299,10416,857,7670,7750,758
True,2026-09-15T23:17:26Z,2026-09-15T23:21:13Z,orlando,1,Orlando Connect,Orlando,FL,ok,200,,,https://api.fususone.com/api/public/organizations/orlando/stats/,7306,4100,1054,2658,1500,1006
True,2026-09-15T23:17:26Z,2026-09-15T23:21:14Z,orlandparkpd,1,Connect Orland Park,Orland Park,IL,ok,200,,,https://api.fususone.com/api/public/organizations/orlandparkpd/stats/,425,1269,423,846,10000,380
True,2026-09-15T23:17:26Z,2026-09-15T23:21:15Z,overlandparkpdks,1,Secure OP,Overland Park,KS,ok,200,,,https://api.fususone.com/api/public/organizations/overlandparkpdks/stats/,6,1087,553,0,0,540
True,2026-09-15T23:17:26Z,2026-09-15T23:21:16Z,pascopdwa,1,OnePasco,Pasco,WA,ok,200,,,https://api.fususone.com/api/public/organizations/pascopdwa/stats/,35,148,148,0,150,142
True,2026-09-15T23:17:26Z,2026-09-15T23:21:17Z,patersonpdnj,1,Connect Paterson,Paterson,NJ,ok,200,,,https://api.fususone.com/api/public/organizations/patersonpdnj/stats/,182,379,379,0,10000,374
True,2026-09-15T23:17:26Z,2026-09-15T23:21:18Z,pbso,1,Keep Palm Beach County Safe,Palm Beach County,FL,ok,200,,,https://api.fususone.com/api/public/organizations/pbso/stats/,1734,1497,1011,0,1,925
True,2026-09-15T23:17:26Z,2026-09-15T23:21:19Z,peachtreecorners,1,Connect Peachtree,Peachtree Corners,GA,ok,200,,,https://api.fususone.com/api/public/organizations/peachtreecorners/stats/,445,191,142,32,500,139
True,2026-09-15T23:17:26Z,2026-09-15T23:21:20Z,pekinpdil,1,Connect Pekin,Pekin,IL,ok,200,,,https://api.fususone.com/api/public/organizations/pekinpdil/stats/,0,87,68,0,0,68
True,2026-09-15T23:17:26Z,2026-09-15T23:21:21Z,pellcitypd,1,Connect Pell City,Pell City,AL,ok,200,,,https://api.fususone.com/api/public/organizations/pellcitypd/stats/,272,976,279,697,1000,279
True,2026-09-15T23:17:26Z,2026-09-15T23:21:22Z,peoriapd,1,Connect Peoria,Peoria,IL,ok,200,,,https://api.fususone.com/api/public/organizations/peoriapd/stats/,445,899,544,0,1500,537
True,2026-09-15T23:17:26Z,2026-09-15T23:21:23Z,peoriapdaz,1,Connect Peoria,Peoria,AZ,ok,200,,,https://api.fususone.com/api/public/organizations/peoriapdaz/stats/,76,592,396,25,10000,393
True,2026-09-15T23:17:26Z,2026-09-15T23:21:24Z,petersburgpd,1,Connect Petersburg,Petersburg,VA,ok,200,,,https://api.fususone.com/api/public/organizations/petersburgpd/stats/,358,1711,298,1413,1500,273
True,2026-09-15T23:17:26Z,2026-09-15T23:21:25Z,pgcountypd,1,Connect Prince George's County,Prince George's County,MD,ok,200,,,https://api.fususone.com/api/public/organizations/pgcountypd/stats/,461,3223,1782,578,1500,1483
True,2026-09-15T23:17:26Z,2026-09-15T23:21:26Z,placerca,1,Connect Placer County,Placer County,CA,ok,200,,,https://api.fususone.com/api/public/organizations/placerca/stats/,550,912,263,472,500,219
True,2026-09-15T23:17:26Z,2026-09-15T23:21:27Z,planotx,1,Keep Plano Safe,Plano,TX,ok,200,,,https://api.fususone.com/api/public/organizations/planotx/stats/,18,324,324,0,500,316
True,2026-09-15T23:17:26Z,2026-09-15T23:21:28Z,plaqueminesparishso,1,Connect Plaquemines Parish,Plaquemines Parish,LA,ok,200,,,https://api.fususone.com/api/public/organizations/plaqueminesparishso/stats/,8,532,35,497,10000,35
True,2026-09-15T23:17:26Z,2026-09-15T23:21:29Z,pomonapd,1,Pomona Safe Communities,Pomona,CA,ok,200,,,https://api.fususone.com/api/public/organizations/pomonapd/stats/,264,187,179,8,10000,168
True,2026-09-15T23:17:26Z,2026-09-15T23:21:30Z,portsmouthpd,1,Portsmouth Connect,Portsmouth,VA,ok,200,,,https://api.fususone.com/api/public/organizations/portsmouthpd/stats/,491,1806,393,1413,1500,392
True,2026-09-15T23:17:26Z,2026-09-15T23:21:31Z,powderspringspd,1,Connect Powder Springs,Powder Springs,GA,ok,200,,,https://api.fususone.com/api/public/organizations/powderspringspd/stats/,113,2954,52,18,150,52
True,2026-09-15T23:17:26Z,2026-09-15T23:21:32Z,prairievillagepdks,1,Connect Prairie Village,Prairie Village,KS,ok,200,,,https://api.fususone.com/api/public/organizations/prairievillagepdks/stats/,116,1488,327,320,1500,312
True,2026-09-15T23:17:26Z,2026-09-15T23:21:33Z,queencreekaz,1,Connect Queen Creek,Queen Creek,AZ,ok,200,,,https://api.fususone.com/api/public/organizations/queencreekaz/stats/,76,945,441,333,1499,433
True,2026-09-15T23:17:26Z,2026-09-15T23:21:34Z,raleighncpd,1,CONNECTRALEIGH,Raleigh,NC,ok,200,,,https://api.fususone.com/api/public/organizations/raleighncpd/stats/,1846,1637,1152,56,1500,1149
True,2026-09-15T23:17:26Z,2026-09-15T23:21:35Z,rankincounty,1,Connect Rankin County,Rankin County,MS,ok,200,,,https://api.fususone.com/api/public/organizations/rankincounty/stats/,0,368,266,58,1500,261
True,2026-09-15T23:17:26Z,2026-09-15T23:21:36Z,redondobchpd,1,Connect Redondo Beach,Redondo Beach,CA,ok,200,,,https://api.fususone.com/api/public/organizations/redondobchpd/stats/,445,482,77,405,350,75
True,2026-09-15T23:17:26Z,2026-09-15T23:21:37Z,renopd,1,Connect Reno,Reno,NV,ok,200,,,https://api.fususone.com/api/public/organizations/renopd/stats/,708,881,541,141,500,513
True,2026-09-15T23:17:26Z,2026-09-15T23:21:38Z,rentonpdwa,1,Connect Renton,Renton,WA,ok,200,,,https://api.fususone.com/api/public/organizations/rentonpdwa/stats/,1328,237,237,0,0,219
True,2026-09-15T23:17:26Z,2026-09-15T23:21:39Z,rialtopd,1,Connect Rialto,Rialto,CA,ok,200,,,https://api.fususone.com/api/public/organizations/rialtopd/stats/,349,3610,699,2911,500,685
True,2026-09-15T23:17:26Z,2026-09-15T23:21:40Z,richlandpdwa,1,Connect Richland,Richland,WA,ok,200,,,https://api.fususone.com/api/public/organizations/richlandpdwa/stats/,40,185,185,0,0,159
True,2026-09-15T23:17:26Z,2026-09-15T23:21:41Z,richmondcsoga,1,Connect Richmond County,Richmond County,GA,ok,200,,,https://api.fususone.com/api/public/organizations/richmondcsoga/stats/,0,141,141,0,0,141
True,2026-09-15T23:17:26Z,2026-09-15T23:21:42Z,richmondva,1,Connect Richmond,Richmond,VA,ok,200,,,https://api.fususone.com/api/public/organizations/richmondva/stats/,235,558,484,0,1500,405
True,2026-09-15T23:17:26Z,2026-09-15T23:21:43Z,rileycountypd,1,Connect Riley County,Riley County,KS,ok,200,,,https://api.fususone.com/api/public/organizations/rileycountypd/stats/,81,47,47,0,0,47
True,2026-09-15T23:17:26Z,2026-09-15T23:21:44Z,riverdalepd,1,Connect Riverdale,Riverdale,IL,error,404,HTTP 404,totalRegisteredCameras;totalIntegratedCameras;totalOwnedCameras;totalSharedCameras;totalMaxCameras;subscribedCameras,https://api.fususone.com/api/public/organizations/riverdalepd/stats/,,,,,,
True,2026-09-15T23:17:26Z,2026-09-15T23:21:45Z,rocklinpd,1,Rocklin on Watch,Rocklin,CA,ok,200,,,https://api.fususone.com/api/public/organizations/rocklinpd/stats/,505,280,99,147,150,99
True,2026-09-15T23:17:26Z,2026-09-15T23:21:46Z,rockymountpd,1,Connect Rocky Mount,Rocky Mount,NC,ok,200,,,https://api.fususone.com/api/public/organizations/rockymountpd/stats/,112,726,674,50,5000,616
True,2026-09-15T23:17:26Z,2026-09-15T23:21:47Z,rogerspdar,1,Connect Rogers,Rogers,AR,ok,200,,,https://api.fususone.com/api/public/organizations/rogerspdar/stats/,280,258,258,0,0,249
True,2026-09-15T23:17:26Z,2026-09-15T23:21:48Z,roswellpdnm,1,SaferRoswell,Roswell,NM,ok,200,,,https://api.fususone.com/api/public/organizations/roswellpdnm/stats/,4,102,102,0,0,102
True,2026-09-15T23:17:26Z,2026-09-15T23:21:49Z,sacramentocoso,1,Connect Sacramento County,Sacramento County,CA,ok,200,,,https://api.fususone.com/api/public/organizations/sacramentocoso/stats/,345,414,187,227,5000,186
True,2026-09-15T23:17:26Z,2026-09-15T23:21:50Z,sacramentopd,1,Sacramento PD Connect,Sacramento,CA,ok,200,,,https://api.fususone.com/api/public/organizations/sacramentopd/stats/,887,1755,1031,406,2000,1009
True,2026-09-15T23:17:26Z,2026-09-15T23:21:51Z,salinaspd,1,Connect Salinas,Salinas,CA,ok,200,,,https://api.fususone.com/api/public/organizations/salinaspd/stats/,42,2947,264,2683,500,262
True,2026-09-15T23:17:26Z,2026-09-15T23:21:52Z,sanbernardinopdca,1,Connect San Bernardino,San Bernardino,CA,ok,200,,,https://api.fususone.com/api/public/organizations/sanbernardinopdca/stats/,152,673,552,121,6000,451
True,2026-09-15T23:17:26Z,2026-09-15T23:21:53Z,sandyspringspd,1,Connect Sandy Springs,Sandy Springs,GA,ok,200,,,https://api.fususone.com/api/public/organizations/sandyspringspd/stats/,877,15183,260,4381,7782,257
True,2026-09-15T23:17:26Z,2026-09-15T23:21:54Z,sanjoaquincsoca,1,ConnectSJSO,San Joaquin County,CA,ok,200,,,https://api.fususone.com/api/public/organizations/sanjoaquincsoca/stats/,152,131,63,68,0,62
True,2026-09-15T23:17:26Z,2026-09-15T23:21:55Z,sanjose,1,Connect San Jose,San Jose,CA,ok,200,,,https://api.fususone.com/api/public/organizations/sanjose/stats/,10810,1481,1204,277,1500,1203
True,2026-09-15T23:17:26Z,2026-09-15T23:21:56Z,sanmarcospdtx,1,Connect San Marcos,San Marcos,TX,ok,200,,,https://api.fususone.com/api/public/organizations/sanmarcospdtx/stats/,62,78,78,0,10000,78
True,2026-09-15T23:17:26Z,2026-09-15T23:21:57Z,sanmateopd,1,Connect San Mateo,San Mateo,CA,ok,200,,,https://api.fususone.com/api/public/organizations/sanmateopd/stats/,3101,99,99,0,1500,96
True,2026-09-15T23:17:26Z,2026-09-15T23:21:58Z,sarasotacsofl,1,Connect Sarasota County,Sarasota County,FL,ok,200,,,https://api.fususone.com/api/public/organizations/sarasotacsofl/stats/,5,451,385,66,0,373
True,2026-09-15T23:17:26Z,2026-09-15T23:21:59Z,saratogaspringspdny,1,Connect Saratoga Springs,Saratoga Springs,NY,ok,200,,,https://api.fususone.com/api/public/organizations/saratogaspringspdny/stats/,130,197,181,16,0,180
True,2026-09-15T23:17:26Z,2026-09-15T23:22:00Z,savannahpd,1,Connect Savannah,Savannah,GA,ok,200,,,https://api.fususone.com/api/public/organizations/savannahpd/stats/,1167,9258,304,23,1500,304
True,2026-09-15T23:17:26Z,2026-09-15T23:22:01Z,schenectadypdny,1,Connect Schenectady,Schenectady,NY,ok,200,,,https://api.fususone.com/api/public/organizations/schenectadypdny/stats/,0,69,69,0,0,69
True,2026-09-15T23:17:26Z,2026-09-15T23:22:02Z,scrantonpd,1,Connect Scranton,Scranton,PA,ok,200,,,https://api.fususone.com/api/public/organizations/scrantonpd/stats/,349,60,60,0,0,60
True,2026-09-15T23:17:26Z,2026-09-15T23:22:03Z,seagovillepdtx,1,Seagoville Connect and Protect,Seagoville,TX,ok,200,,,https://api.fususone.com/api/public/organizations/seagovillepdtx/stats/,22,49,49,0,225,49
True,2026-09-15T23:17:26Z,2026-09-15T23:22:04Z,seatpleasantmd,1,Connect Seat Pleasant,Seat Pleasant,MD,ok,200,,,https://api.fususone.com/api/public/organizations/seatpleasantmd/stats/,0,1526,104,534,500,102
True,2026-09-15T23:17:26Z,2026-09-15T23:22:05Z,seattlepd,1,Connect Seattle,Seattle,WA,ok,200,,,https://api.fususone.com/api/public/organizations/seattlepd/stats/,882,697,674,0,5000,673
True,2026-09-15T23:17:26Z,2026-09-15T23:22:06Z,seminolecountyso,1,Connect Seminole,Seminole County,FL,ok,200,,,https://api.fususone.com/api/public/organizations/seminolecountyso/stats/,110,2077,529,1111,1500,519
True,2026-09-15T23:17:26Z,2026-09-15T23:22:07Z,shawneecosheriff,1,Connect Shawnee County and the City of Topeka,Shawnee County and the City of Topeka,KS,ok,200,,,https://api.fususone.com/api/public/organizations/shawneecosheriff/stats/,1203,2241,641,1600,500,523
True,2026-09-15T23:17:26Z,2026-09-15T23:22:08Z,shelbycoso,1,Connect Shelby County,Shelby County,TN,ok,200,,,https://api.fususone.com/api/public/organizations/shelbycoso/stats/,1307,2324,181,123,1500,152
True,2026-09-15T23:17:26Z,2026-09-15T23:22:09Z,smyrnaga,1,Connect Smyrna,Smyrna,GA,ok,200,,,https://api.fususone.com/api/public/organizations/smyrnaga/stats/,333,13064,262,3416,3058,257
True,2026-09-15T23:17:26Z,2026-09-15T23:22:10Z,southbendpd,1,Sync South Bend,South Bend,IN,ok,200,,,https://api.fususone.com/api/public/organizations/southbendpd/stats/,2520,2035,1291,744,1500,1278
True,2026-09-15T23:17:26Z,2026-09-15T23:22:11Z,southfultonga,1,Connect South Fulton,South Fulton,GA,ok,200,,,https://api.fususone.com/api/public/organizations/southfultonga/stats/,460,14804,552,4105,8000,537
True,2026-09-15T23:17:26Z,2026-09-15T23:22:12Z,sparkspdnv,1,Connect Sparks,Sparks,NV,ok,200,,,https://api.fususone.com/api/public/organizations/sparkspdnv/stats/,244,658,215,0,500,201
True,2026-09-15T23:17:26Z,2026-09-15T23:22:13Z,spartanburgpd,1,Connect Spartanburg,Spartanburg,SC,ok,200,,,https://api.fususone.com/api/public/organizations/spartanburgpd/stats/,187,639,635,4,500,635
True,2026-09-15T23:17:26Z,2026-09-15T23:22:14Z,spokanecsowa,1,Connect Spokane County,Spokane County,WA,ok,200,,,https://api.fususone.com/api/public/organizations/spokanecsowa/stats/,48,959,827,131,150,720
True,2026-09-15T23:17:26Z,2026-09-15T23:22:15Z,springfieldpd,1,Sync Springfield,Springfield,IL,ok,200,,,https://api.fususone.com/api/public/organizations/springfieldpd/stats/,1647,2546,2473,0,1500,2452
True,2026-09-15T23:17:26Z,2026-09-15T23:22:16Z,springfieldpdmo,1,Springfield Safe,Springfield,MO,ok,200,,,https://api.fususone.com/api/public/organizations/springfieldpdmo/stats/,14,313,162,151,0,153
True,2026-09-15T23:17:26Z,2026-09-15T23:22:17Z,statesboropd,1,Connect Statesboro,Statesboro,GA,ok,200,,,https://api.fususone.com/api/public/organizations/statesboropd/stats/,1,14447,629,4131,3950,622
True,2026-09-15T23:17:26Z,2026-09-15T23:22:18Z,stbernardso,1,Protect St. Bernard,St. Bernard Parish,LA,ok,200,,,https://api.fususone.com/api/public/organizations/stbernardso/stats/,147,1796,84,1712,781,84
True,2026-09-15T23:17:26Z,2026-09-15T23:22:19Z,stcloud,1,Connect St. Cloud,St. Cloud,FL,ok,200,,,https://api.fususone.com/api/public/organizations/stcloud/stats/,356,9164,1862,5972,7000,1839
True,2026-09-15T23:17:26Z,2026-09-15T23:22:20Z,stcloudpdmn,1,Saint Cloud Connect and Protect,Saint Cloud,MN,ok,200,,,https://api.fususone.com/api/public/organizations/stcloudpdmn/stats/,0,27,27,0,350,19
True,2026-09-15T23:17:26Z,2026-09-15T23:22:21Z,stjohnscountyso,1,Connect St. Johns,St. Johns County,FL,ok,200,,,https://api.fususone.com/api/public/organizations/stjohnscountyso/stats/,1710,1309,1123,186,1500,1077
True,2026-09-15T23:17:26Z,2026-09-15T23:22:22Z,stluciesheriff,1,Connect St Lucie County,St. Lucie County,FL,ok,200,,,https://api.fususone.com/api/public/organizations/stluciesheriff/stats/,831,124,124,0,1500,72
True,2026-09-15T23:17:26Z,2026-09-15T23:22:23Z,stocktonpdca,1,SaferStockton,Stockton,CA,ok,200,,,https://api.fususone.com/api/public/organizations/stocktonpdca/stats/,52,371,370,1,1,366
True,2026-09-15T23:17:26Z,2026-09-15T23:22:24Z,stpaulpdmn,1,Connect Saint Paul,Saint Paul,MN,ok,200,,,https://api.fususone.com/api/public/organizations/stpaulpdmn/stats/,24,1247,341,445,0,332
