org,metric,period,previous_count,current_count,change,change_pct,change_per_week,programs,city,state,previous_at,current_at,elapsed_days,from_zero,ranking_eligible,source_url
patersonpdnj,subscribedCameras,previous,374,374,0,0.0,0.0,Connect Paterson,Paterson,NJ,2026-09-15T23:12:07Z,2026-09-15T23:21:17Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/patersonpdnj/stats/
pbso,totalRegisteredCameras,previous,1734,1734,0,0.0,0.0,Keep Palm Beach County Safe,Palm Beach County,FL,2026-09-15T23:12:08Z,2026-09-15T23:21:18Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/pbso/stats/
pbso,totalIntegratedCameras,previous,1497,1497,0,0.0,0.0,Keep Palm Beach County Safe,Palm Beach County,FL,2026-09-15T23:12:08Z,2026-09-15T23:21:18Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/pbso/stats/
pbso,totalOwnedCameras,previous,1011,1011,0,0.0,0.0,Keep Palm Beach County Safe,Palm Beach County,FL,2026-09-15T23:12:08Z,2026-09-15T23:21:18Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/pbso/stats/
pbso,totalSharedCameras,previous,0,0,0,,0.0,Keep Palm Beach County Safe,Palm Beach County,FL,2026-09-15T23:12:08Z,2026-09-15T23:21:18Z,0.006366,True,False,https://api.fususone.com/api/public/organizations/pbso/stats/
pbso,totalMaxCameras,previous,1,1,0,0.0,0.0,Keep Palm Beach County Safe,Palm Beach County,FL,2026-09-15T23:12:08Z,2026-09-15T23:21:18Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/pbso/stats/
pbso,subscribedCameras,previous,925,925,0,0.0,0.0,Keep Palm Beach County Safe,Palm Beach County,FL,2026-09-15T23:12:08Z,2026-09-15T23:21:18Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/pbso/stats/
peachtreecorners,totalRegisteredCameras,previous,445,445,0,0.0,0.0,Connect Peachtree,Peachtree Corners,GA,2026-09-15T23:12:09Z,2026-09-15T23:21:19Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/peachtreecorners/stats/
peachtreecorners,totalIntegratedCameras,previous,191,191,0,0.0,0.0,Connect Peachtree,Peachtree Corners,GA,2026-09-15T23:12:09Z,2026-09-15T23:21:19Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/peachtreecorners/stats/
peachtreecorners,totalOwnedCameras,previous,142,142,0,0.0,0.0,Connect Peachtree,Peachtree Corners,GA,2026-09-15T23:12:09Z,2026-09-15T23:21:19Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/peachtreecorners/stats/
peachtreecorners,totalSharedCameras,previous,32,32,0,0.0,0.0,Connect Peachtree,Peachtree Corners,GA,2026-09-15T23:12:09Z,2026-09-15T23:21:19Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/peachtreecorners/stats/
peachtreecorners,totalMaxCameras,previous,500,500,0,0.0,0.0,Connect Peachtree,Peachtree Corners,GA,2026-09-15T23:12:09Z,2026-09-15T23:21:19Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/peachtreecorners/stats/
peachtreecorners,subscribedCameras,previous,139,139,0,0.0,0.0,Connect Peachtree,Peachtree Corners,GA,2026-09-15T23:12:09Z,2026-09-15T23:21:19Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/peachtreecorners/stats/
pekinpdil,totalRegisteredCameras,previous,0,0,0,,0.0,Connect Pekin,Pekin,IL,2026-09-15T23:12:10Z,2026-09-15T23:21:20Z,0.006366,True,False,https://api.fususone.com/api/public/organizations/pekinpdil/stats/
pekinpdil,totalIntegratedCameras,previous,87,87,0,0.0,0.0,Connect Pekin,Pekin,IL,2026-09-15T23:12:10Z,2026-09-15T23:21:20Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/pekinpdil/stats/
pekinpdil,totalOwnedCameras,previous,68,68,0,0.0,0.0,Connect Pekin,Pekin,IL,2026-09-15T23:12:10Z,2026-09-15T23:21:20Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/pekinpdil/stats/
pekinpdil,totalSharedCameras,previous,0,0,0,,0.0,Connect Pekin,Pekin,IL,2026-09-15T23:12:10Z,2026-09-15T23:21:20Z,0.006366,True,False,https://api.fususone.com/api/public/organizations/pekinpdil/stats/
pekinpdil,totalMaxCameras,previous,0,0,0,,0.0,Connect Pekin,Pekin,IL,2026-09-15T23:12:10Z,2026-09-15T23:21:20Z,0.006366,True,False,https://api.fususone.com/api/public/organizations/pekinpdil/stats/
pekinpdil,subscribedCameras,previous,68,68,0,0.0,0.0,Connect Pekin,Pekin,IL,2026-09-15T23:12:10Z,2026-09-15T23:21:20Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/pekinpdil/stats/
pellcitypd,totalRegisteredCameras,previous,272,272,0,0.0,0.0,Connect Pell City,Pell City,AL,2026-09-15T23:12:11Z,2026-09-15T23:21:21Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/pellcitypd/stats/
pellcitypd,totalIntegratedCameras,previous,976,976,0,0.0,0.0,Connect Pell City,Pell City,AL,2026-09-15T23:12:11Z,2026-09-15T23:21:21Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/pellcitypd/stats/
pellcitypd,totalOwnedCameras,previous,279,279,0,0.0,0.0,Connect Pell City,Pell City,AL,2026-09-15T23:12:11Z,2026-09-15T23:21:21Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/pellcitypd/stats/
pellcitypd,totalSharedCameras,previous,697,697,0,0.0,0.0,Connect Pell City,Pell City,AL,2026-09-15T23:12:11Z,2026-09-15T23:21:21Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/pellcitypd/stats/
pellcitypd,totalMaxCameras,previous,1000,1000,0,0.0,0.0,Connect Pell City,Pell City,AL,2026-09-15T23:12:11Z,2026-09-15T23:21:21Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/pellcitypd/stats/
pellcitypd,subscribedCameras,previous,279,279,0,0.0,0.0,Connect Pell City,Pell City,AL,2026-09-15T23:12:11Z,2026-09-15T23:21:21Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/pellcitypd/stats/
peoriapd,totalRegisteredCameras,previous,445,445,0,0.0,0.0,Connect Peoria,Peoria,IL,2026-09-15T23:12:12Z,2026-09-15T23:21:22Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/peoriapd/stats/
peoriapd,totalIntegratedCameras,previous,899,899,0,0.0,0.0,Connect Peoria,Peoria,IL,2026-09-15T23:12:12Z,2026-09-15T23:21:22Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/peoriapd/stats/
peoriapd,totalOwnedCameras,previous,544,544,0,0.0,0.0,Connect Peoria,Peoria,IL,2026-09-15T23:12:12Z,2026-09-15T23:21:22Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/peoriapd/stats/
peoriapd,totalSharedCameras,previous,0,0,0,,0.0,Connect Peoria,Peoria,IL,2026-09-15T23:12:12Z,2026-09-15T23:21:22Z,0.006366,True,False,https://api.fususone.com/api/public/organizations/peoriapd/stats/
peoriapd,totalMaxCameras,previous,1500,1500,0,0.0,0.0,Connect Peoria,Peoria,IL,2026-09-15T23:12:12Z,2026-09-15T23:21:22Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/peoriapd/stats/
peoriapd,subscribedCameras,previous,537,537,0,0.0,0.0,Connect Peoria,Peoria,IL,2026-09-15T23:12:12Z,2026-09-15T23:21:22Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/peoriapd/stats/
peoriapdaz,totalRegisteredCameras,previous,76,76,0,0.0,0.0,Connect Peoria,Peoria,AZ,2026-09-15T23:12:13Z,2026-09-15T23:21:23Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/peoriapdaz/stats/
peoriapdaz,totalIntegratedCameras,previous,592,592,0,0.0,0.0,Connect Peoria,Peoria,AZ,2026-09-15T23:12:13Z,2026-09-15T23:21:23Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/peoriapdaz/stats/
peoriapdaz,totalOwnedCameras,previous,396,396,0,0.0,0.0,Connect Peoria,Peoria,AZ,2026-09-15T23:12:13Z,2026-09-15T23:21:23Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/peoriapdaz/stats/
peoriapdaz,totalSharedCameras,previous,25,25,0,0.0,0.0,Connect Peoria,Peoria,AZ,2026-09-15T23:12:13Z,2026-09-15T23:21:23Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/peoriapdaz/stats/
peoriapdaz,totalMaxCameras,previous,10000,10000,0,0.0,0.0,Connect Peoria,Peoria,AZ,2026-09-15T23:12:13Z,2026-09-15T23:21:23Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/peoriapdaz/stats/
peoriapdaz,subscribedCameras,previous,393,393,0,0.0,0.0,Connect Peoria,Peoria,AZ,2026-09-15T23:12:13Z,2026-09-15T23:21:23Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/peoriapdaz/stats/
petersburgpd,totalRegisteredCameras,previous,358,358,0,0.0,0.0,Connect Petersburg,Petersburg,VA,2026-09-15T23:12:14Z,2026-09-15T23:21:24Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/petersburgpd/stats/
petersburgpd,totalIntegratedCameras,previous,1711,1711,0,0.0,0.0,Connect Petersburg,Petersburg,VA,2026-09-15T23:12:14Z,2026-09-15T23:21:24Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/petersburgpd/stats/
petersburgpd,totalOwnedCameras,previous,298,298,0,0.0,0.0,Connect Petersburg,Petersburg,VA,2026-09-15T23:12:14Z,2026-09-15T23:21:24Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/petersburgpd/stats/
petersburgpd,totalSharedCameras,previous,1413,1413,0,0.0,0.0,Connect Petersburg,Petersburg,VA,2026-09-15T23:12:14Z,2026-09-15T23:21:24Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/petersburgpd/stats/
petersburgpd,totalMaxCameras,previous,1500,1500,0,0.0,0.0,Connect Petersburg,Petersburg,VA,2026-09-15T23:12:14Z,2026-09-15T23:21:24Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/petersburgpd/stats/
petersburgpd,subscribedCameras,previous,273,273,0,0.0,0.0,Connect Petersburg,Petersburg,VA,2026-09-15T23:12:14Z,2026-09-15T23:21:24Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/petersburgpd/stats/
pgcountypd,totalRegisteredCameras,previous,461,461,0,0.0,0.0,Connect Prince George's County,Prince George's County,MD,2026-09-15T23:12:15Z,2026-09-15T23:21:25Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/pgcountypd/stats/
pgcountypd,totalIntegratedCameras,previous,3223,3223,0,0.0,0.0,Connect Prince George's County,Prince George's County,MD,2026-09-15T23:12:15Z,2026-09-15T23:21:25Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/pgcountypd/stats/
pgcountypd,totalOwnedCameras,previous,1782,1782,0,0.0,0.0,Connect Prince George's County,Prince George's County,MD,2026-09-15T23:12:15Z,2026-09-15T23:21:25Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/pgcountypd/stats/
pgcountypd,totalSharedCameras,previous,578,578,0,0.0,0.0,Connect Prince George's County,Prince George's County,MD,2026-09-15T23:12:15Z,2026-09-15T23:21:25Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/pgcountypd/stats/
pgcountypd,totalMaxCameras,previous,1500,1500,0,0.0,0.0,Connect Prince George's County,Prince George's County,MD,2026-09-15T23:12:15Z,2026-09-15T23:21:25Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/pgcountypd/stats/
pgcountypd,subscribedCameras,previous,1483,1483,0,0.0,0.0,Connect Prince George's County,Prince George's County,MD,2026-09-15T23:12:15Z,2026-09-15T23:21:25Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/pgcountypd/stats/
placerca,totalRegisteredCameras,previous,550,550,0,0.0,0.0,Connect Placer County,Placer County,CA,2026-09-15T23:12:16Z,2026-09-15T23:21:26Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/placerca/stats/
placerca,totalIntegratedCameras,previous,912,912,0,0.0,0.0,Connect Placer County,Placer County,CA,2026-09-15T23:12:16Z,2026-09-15T23:21:26Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/placerca/stats/
placerca,totalOwnedCameras,previous,263,263,0,0.0,0.0,Connect Placer County,Placer County,CA,2026-09-15T23:12:16Z,2026-09-15T23:21:26Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/placerca/stats/
placerca,totalSharedCameras,previous,472,472,0,0.0,0.0,Connect Placer County,Placer County,CA,2026-09-15T23:12:16Z,2026-09-15T23:21:26Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/placerca/stats/
placerca,totalMaxCameras,previous,500,500,0,0.0,0.0,Connect Placer County,Placer County,CA,2026-09-15T23:12:16Z,2026-09-15T23:21:26Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/placerca/stats/
placerca,subscribedCameras,previous,219,219,0,0.0,0.0,Connect Placer County,Placer County,CA,2026-09-15T23:12:16Z,2026-09-15T23:21:26Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/placerca/stats/
planotx,totalRegisteredCameras,previous,18,18,0,0.0,0.0,Keep Plano Safe,Plano,TX,2026-09-15T23:12:17Z,2026-09-15T23:21:27Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/planotx/stats/
planotx,totalIntegratedCameras,previous,324,324,0,0.0,0.0,Keep Plano Safe,Plano,TX,2026-09-15T23:12:17Z,2026-09-15T23:21:27Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/planotx/stats/
planotx,totalOwnedCameras,previous,324,324,0,0.0,0.0,Keep Plano Safe,Plano,TX,2026-09-15T23:12:17Z,2026-09-15T23:21:27Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/planotx/stats/
planotx,totalSharedCameras,previous,0,0,0,,0.0,Keep Plano Safe,Plano,TX,2026-09-15T23:12:17Z,2026-09-15T23:21:27Z,0.006366,True,False,https://api.fususone.com/api/public/organizations/planotx/stats/
planotx,totalMaxCameras,previous,500,500,0,0.0,0.0,Keep Plano Safe,Plano,TX,2026-09-15T23:12:17Z,2026-09-15T23:21:27Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/planotx/stats/
planotx,subscribedCameras,previous,316,316,0,0.0,0.0,Keep Plano Safe,Plano,TX,2026-09-15T23:12:17Z,2026-09-15T23:21:27Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/planotx/stats/
plaqueminesparishso,totalRegisteredCameras,previous,8,8,0,0.0,0.0,Connect Plaquemines Parish,Plaquemines Parish,LA,2026-09-15T23:12:18Z,2026-09-15T23:21:28Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/plaqueminesparishso/stats/
plaqueminesparishso,totalIntegratedCameras,previous,532,532,0,0.0,0.0,Connect Plaquemines Parish,Plaquemines Parish,LA,2026-09-15T23:12:18Z,2026-09-15T23:21:28Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/plaqueminesparishso/stats/
plaqueminesparishso,totalOwnedCameras,previous,35,35,0,0.0,0.0,Connect Plaquemines Parish,Plaquemines Parish,LA,2026-09-15T23:12:18Z,2026-09-15T23:21:28Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/plaqueminesparishso/stats/
plaqueminesparishso,totalSharedCameras,previous,497,497,0,0.0,0.0,Connect Plaquemines Parish,Plaquemines Parish,LA,2026-09-15T23:12:18Z,2026-09-15T23:21:28Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/plaqueminesparishso/stats/
plaqueminesparishso,totalMaxCameras,previous,10000,10000,0,0.0,0.0,Connect Plaquemines Parish,Plaquemines Parish,LA,2026-09-15T23:12:18Z,2026-09-15T23:21:28Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/plaqueminesparishso/stats/
plaqueminesparishso,subscribedCameras,previous,35,35,0,0.0,0.0,Connect Plaquemines Parish,Plaquemines Parish,LA,2026-09-15T23:12:18Z,2026-09-15T23:21:28Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/plaqueminesparishso/stats/
pomonapd,totalRegisteredCameras,previous,264,264,0,0.0,0.0,Pomona Safe Communities,Pomona,CA,2026-09-15T23:12:19Z,2026-09-15T23:21:29Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/pomonapd/stats/
pomonapd,totalIntegratedCameras,previous,187,187,0,0.0,0.0,Pomona Safe Communities,Pomona,CA,2026-09-15T23:12:19Z,2026-09-15T23:21:29Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/pomonapd/stats/
pomonapd,totalOwnedCameras,previous,179,179,0,0.0,0.0,Pomona Safe Communities,Pomona,CA,2026-09-15T23:12:19Z,2026-09-15T23:21:29Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/pomonapd/stats/
pomonapd,totalSharedCameras,previous,8,8,0,0.0,0.0,Pomona Safe Communities,Pomona,CA,2026-09-15T23:12:19Z,2026-09-15T23:21:29Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/pomonapd/stats/
pomonapd,totalMaxCameras,previous,10000,10000,0,0.0,0.0,Pomona Safe Communities,Pomona,CA,2026-09-15T23:12:19Z,2026-09-15T23:21:29Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/pomonapd/stats/
pomonapd,subscribedCameras,previous,168,168,0,0.0,0.0,Pomona Safe Communities,Pomona,CA,2026-09-15T23:12:19Z,2026-09-15T23:21:29Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/pomonapd/stats/
portsmouthpd,totalRegisteredCameras,previous,491,491,0,0.0,0.0,Portsmouth Connect,Portsmouth,VA,2026-09-15T23:12:20Z,2026-09-15T23:21:30Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/portsmouthpd/stats/
portsmouthpd,totalIntegratedCameras,previous,1806,1806,0,0.0,0.0,Portsmouth Connect,Portsmouth,VA,2026-09-15T23:12:20Z,2026-09-15T23:21:30Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/portsmouthpd/stats/
portsmouthpd,totalOwnedCameras,previous,393,393,0,0.0,0.0,Portsmouth Connect,Portsmouth,VA,2026-09-15T23:12:20Z,2026-09-15T23:21:30Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/portsmouthpd/stats/
portsmouthpd,totalSharedCameras,previous,1413,1413,0,0.0,0.0,Portsmouth Connect,Portsmouth,VA,2026-09-15T23:12:20Z,2026-09-15T23:21:30Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/portsmouthpd/stats/
portsmouthpd,totalMaxCameras,previous,1500,1500,0,0.0,0.0,Portsmouth Connect,Portsmouth,VA,2026-09-15T23:12:20Z,2026-09-15T23:21:30Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/portsmouthpd/stats/
portsmouthpd,subscribedCameras,previous,392,392,0,0.0,0.0,Portsmouth Connect,Portsmouth,VA,2026-09-15T23:12:20Z,2026-09-15T23:21:30Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/portsmouthpd/stats/
powderspringspd,totalRegisteredCameras,previous,113,113,0,0.0,0.0,Connect Powder Springs,Powder Springs,GA,2026-09-15T23:12:21Z,2026-09-15T23:21:31Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/powderspringspd/stats/
powderspringspd,totalIntegratedCameras,previous,2954,2954,0,0.0,0.0,Connect Powder Springs,Powder Springs,GA,2026-09-15T23:12:21Z,2026-09-15T23:21:31Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/powderspringspd/stats/
powderspringspd,totalOwnedCameras,previous,52,52,0,0.0,0.0,Connect Powder Springs,Powder Springs,GA,2026-09-15T23:12:21Z,2026-09-15T23:21:31Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/powderspringspd/stats/
powderspringspd,totalSharedCameras,previous,18,18,0,0.0,0.0,Connect Powder Springs,Powder Springs,GA,2026-09-15T23:12:21Z,2026-09-15T23:21:31Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/powderspringspd/stats/
powderspringspd,totalMaxCameras,previous,150,150,0,0.0,0.0,Connect Powder Springs,Powder Springs,GA,2026-09-15T23:12:21Z,2026-09-15T23:21:31Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/powderspringspd/stats/
powderspringspd,subscribedCameras,previous,52,52,0,0.0,0.0,Connect Powder Springs,Powder Springs,GA,2026-09-15T23:12:21Z,2026-09-15T23:21:31Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/powderspringspd/stats/
prairievillagepdks,totalRegisteredCameras,previous,116,116,0,0.0,0.0,Connect Prairie Village,Prairie Village,KS,2026-09-15T23:12:22Z,2026-09-15T23:21:32Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/prairievillagepdks/stats/
prairievillagepdks,totalIntegratedCameras,previous,1488,1488,0,0.0,0.0,Connect Prairie Village,Prairie Village,KS,2026-09-15T23:12:22Z,2026-09-15T23:21:32Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/prairievillagepdks/stats/
prairievillagepdks,totalOwnedCameras,previous,327,327,0,0.0,0.0,Connect Prairie Village,Prairie Village,KS,2026-09-15T23:12:22Z,2026-09-15T23:21:32Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/prairievillagepdks/stats/
prairievillagepdks,totalSharedCameras,previous,320,320,0,0.0,0.0,Connect Prairie Village,Prairie Village,KS,2026-09-15T23:12:22Z,2026-09-15T23:21:32Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/prairievillagepdks/stats/
prairievillagepdks,totalMaxCameras,previous,1500,1500,0,0.0,0.0,Connect Prairie Village,Prairie Village,KS,2026-09-15T23:12:22Z,2026-09-15T23:21:32Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/prairievillagepdks/stats/
prairievillagepdks,subscribedCameras,previous,312,312,0,0.0,0.0,Connect Prairie Village,Prairie Village,KS,2026-09-15T23:12:22Z,2026-09-15T23:21:32Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/prairievillagepdks/stats/
queencreekaz,totalRegisteredCameras,previous,76,76,0,0.0,0.0,Connect Queen Creek,Queen Creek,AZ,2026-09-15T23:12:23Z,2026-09-15T23:21:33Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/queencreekaz/stats/
queencreekaz,totalIntegratedCameras,previous,945,945,0,0.0,0.0,Connect Queen Creek,Queen Creek,AZ,2026-09-15T23:12:23Z,2026-09-15T23:21:33Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/queencreekaz/stats/
queencreekaz,totalOwnedCameras,previous,441,441,0,0.0,0.0,Connect Queen Creek,Queen Creek,AZ,2026-09-15T23:12:23Z,2026-09-15T23:21:33Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/queencreekaz/stats/
queencreekaz,totalSharedCameras,previous,333,333,0,0.0,0.0,Connect Queen Creek,Queen Creek,AZ,2026-09-15T23:12:23Z,2026-09-15T23:21:33Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/queencreekaz/stats/
queencreekaz,totalMaxCameras,previous,1499,1499,0,0.0,0.0,Connect Queen Creek,Queen Creek,AZ,2026-09-15T23:12:23Z,2026-09-15T23:21:33Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/queencreekaz/stats/
queencreekaz,subscribedCameras,previous,433,433,0,0.0,0.0,Connect Queen Creek,Queen Creek,AZ,2026-09-15T23:12:23Z,2026-09-15T23:21:33Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/queencreekaz/stats/
raleighncpd,totalRegisteredCameras,previous,1846,1846,0,0.0,0.0,CONNECTRALEIGH,Raleigh,NC,2026-09-15T23:12:24Z,2026-09-15T23:21:34Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/raleighncpd/stats/
raleighncpd,totalIntegratedCameras,previous,1637,1637,0,0.0,0.0,CONNECTRALEIGH,Raleigh,NC,2026-09-15T23:12:24Z,2026-09-15T23:21:34Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/raleighncpd/stats/
raleighncpd,totalOwnedCameras,previous,1152,1152,0,0.0,0.0,CONNECTRALEIGH,Raleigh,NC,2026-09-15T23:12:24Z,2026-09-15T23:21:34Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/raleighncpd/stats/
raleighncpd,totalSharedCameras,previous,56,56,0,0.0,0.0,CONNECTRALEIGH,Raleigh,NC,2026-09-15T23:12:24Z,2026-09-15T23:21:34Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/raleighncpd/stats/
raleighncpd,totalMaxCameras,previous,1500,1500,0,0.0,0.0,CONNECTRALEIGH,Raleigh,NC,2026-09-15T23:12:24Z,2026-09-15T23:21:34Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/raleighncpd/stats/
raleighncpd,subscribedCameras,previous,1149,1149,0,0.0,0.0,CONNECTRALEIGH,Raleigh,NC,2026-09-15T23:12:24Z,2026-09-15T23:21:34Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/raleighncpd/stats/
rankincounty,totalRegisteredCameras,previous,0,0,0,,0.0,Connect Rankin County,Rankin County,MS,2026-09-15T23:12:25Z,2026-09-15T23:21:35Z,0.006366,True,False,https://api.fususone.com/api/public/organizations/rankincounty/stats/
rankincounty,totalIntegratedCameras,previous,368,368,0,0.0,0.0,Connect Rankin County,Rankin County,MS,2026-09-15T23:12:25Z,2026-09-15T23:21:35Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/rankincounty/stats/
rankincounty,totalOwnedCameras,previous,266,266,0,0.0,0.0,Connect Rankin County,Rankin County,MS,2026-09-15T23:12:25Z,2026-09-15T23:21:35Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/rankincounty/stats/
rankincounty,totalSharedCameras,previous,58,58,0,0.0,0.0,Connect Rankin County,Rankin County,MS,2026-09-15T23:12:25Z,2026-09-15T23:21:35Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/rankincounty/stats/
rankincounty,totalMaxCameras,previous,1500,1500,0,0.0,0.0,Connect Rankin County,Rankin County,MS,2026-09-15T23:12:25Z,2026-09-15T23:21:35Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/rankincounty/stats/
rankincounty,subscribedCameras,previous,261,261,0,0.0,0.0,Connect Rankin County,Rankin County,MS,2026-09-15T23:12:25Z,2026-09-15T23:21:35Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/rankincounty/stats/
redondobchpd,totalRegisteredCameras,previous,445,445,0,0.0,0.0,Connect Redondo Beach,Redondo Beach,CA,2026-09-15T23:12:26Z,2026-09-15T23:21:36Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/redondobchpd/stats/
redondobchpd,totalIntegratedCameras,previous,482,482,0,0.0,0.0,Connect Redondo Beach,Redondo Beach,CA,2026-09-15T23:12:26Z,2026-09-15T23:21:36Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/redondobchpd/stats/
redondobchpd,totalOwnedCameras,previous,77,77,0,0.0,0.0,Connect Redondo Beach,Redondo Beach,CA,2026-09-15T23:12:26Z,2026-09-15T23:21:36Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/redondobchpd/stats/
redondobchpd,totalSharedCameras,previous,405,405,0,0.0,0.0,Connect Redondo Beach,Redondo Beach,CA,2026-09-15T23:12:26Z,2026-09-15T23:21:36Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/redondobchpd/stats/
redondobchpd,totalMaxCameras,previous,350,350,0,0.0,0.0,Connect Redondo Beach,Redondo Beach,CA,2026-09-15T23:12:26Z,2026-09-15T23:21:36Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/redondobchpd/stats/
redondobchpd,subscribedCameras,previous,75,75,0,0.0,0.0,Connect Redondo Beach,Redondo Beach,CA,2026-09-15T23:12:26Z,2026-09-15T23:21:36Z,0.006366,False,False,https://api.fususone.com/api/public/organizations/redondobchpd/stats/
